Tiempo (s) Serie Nº 1;Voltaje, Ch A (V) Serie Nº 1;Voltaje, Ch B (V) Serie Nº 1;Voltaje, Ch C (V) Serie Nº 1;Volum (cm³) Serie Nº 1;Pressió (kPa) Serie Nº 1;Temperatura (K) Serie Nº 1
12,255;1,157;0,957;3,662;187,56;115,72;299,85
12,260;1,157;0,942;3,662;187,56;115,72;298,90
12,265;1,157;0,952;3,667;187,71;115,72;299,53
12,270;1,152;0,952;3,657;187,41;115,23;299,53
12,275;1,157;0,952;3,657;187,41;115,72;299,53
12,280;1,152;0,952;3,657;187,41;115,23;299,53
12,285;1,157;0,952;3,657;187,41;115,72;299,53
12,290;1,157;0,952;3,662;187,56;115,72;299,53
12,295;1,157;0,952;3,657;187,41;115,72;299,53
12,300;1,157;0,952;3,652;187,25;115,72;299,53
12,305;1,152;0,952;3,662;187,56;115,23;299,53
12,310;1,157;0,957;3,652;187,25;115,72;299,85
12,315;1,152;0,952;3,662;187,56;115,23;299,53
12,320;1,157;0,947;3,662;187,56;115,72;299,21
12,325;1,152;0,957;3,662;187,56;115,23;299,85
12,330;1,157;0,952;3,657;187,41;115,72;299,53
12,335;1,157;0,952;3,662;187,56;115,72;299,53
12,340;1,157;0,952;3,662;187,56;115,72;299,53
12,345;1,157;0,957;3,657;187,41;115,72;299,85
12,350;1,152;0,952;3,657;187,41;115,23;299,53
12,355;1,157;0,952;3,657;187,41;115,72;299,53
12,360;1,152;0,952;3,657;187,41;115,23;299,53
12,365;1,157;0,952;3,643;186,95;115,72;299,53
12,370;1,152;0,952;3,662;187,56;115,23;299,53
12,375;1,157;0,952;3,657;187,41;115,72;299,53
12,380;1,157;0,952;3,662;187,56;115,72;299,53
12,385;1,152;0,952;3,662;187,56;115,23;299,53
12,390;1,157;0,952;3,657;187,41;115,72;299,53
12,395;1,152;0,952;3,662;187,56;115,23;299,53
12,400;1,157;0,952;3,662;187,56;115,72;299,53
12,405;1,152;0,952;3,662;187,56;115,23;299,53
12,410;1,157;0,952;3,657;187,41;115,72;299,53
12,415;1,157;0,957;3,657;187,41;115,72;299,85
12,420;1,152;0,952;3,662;187,56;115,23;299,53
12,425;1,157;0,952;3,657;187,41;115,72;299,53
12,430;1,152;0,952;3,662;187,56;115,23;299,53
12,435;1,152;0,952;3,662;187,56;115,23;299,53
12,440;1,157;0,952;3,662;187,56;115,72;299,53
12,445;1,157;0,952;3,647;187,10;115,72;299,53
12,450;1,157;0,957;3,662;187,56;115,72;299,85
12,455;1,152;0,952;3,657;187,41;115,23;299,53
12,460;1,157;0,952;3,662;187,56;115,72;299,53
12,465;1,152;0,952;3,662;187,56;115,23;299,53
12,470;1,157;0,952;3,657;187,41;115,72;299,53
12,475;1,157;0,952;3,662;187,56;115,72;299,53
12,480;1,157;0,952;3,662;187,56;115,72;299,53
12,485;1,157;0,967;3,657;187,41;115,72;300,49
12,490;1,157;0,952;3,657;187,41;115,72;299,53
12,495;1,157;0,957;3,662;187,56;115,72;299,85
12,500;1,152;0,952;3,657;187,41;115,23;299,53
12,505;1,157;0,952;3,657;187,41;115,72;299,53
12,510;1,152;0,952;3,662;187,56;115,23;299,53
12,515;1,157;0,952;3,657;187,41;115,72;299,53
12,520;1,157;0,947;3,657;187,41;115,72;299,21
12,525;1,152;0,952;3,657;187,41;115,23;299,53
12,530;1,157;0,957;3,657;187,41;115,72;299,85
12,535;1,152;0,952;3,662;187,56;115,23;299,53
12,540;1,157;0,952;3,657;187,41;115,72;299,53
12,545;1,152;0,957;3,662;187,56;115,23;299,85
12,550;1,157;0,952;3,657;187,41;115,72;299,53
12,555;1,157;0,952;3,657;187,41;115,72;299,53
12,560;1,157;0,947;3,662;187,56;115,72;299,21
12,565;1,157;0,952;3,657;187,41;115,72;299,53
12,570;1,157;0,952;3,657;187,41;115,72;299,53
12,575;1,157;0,947;3,657;187,41;115,72;299,21
12,580;1,152;0,952;3,662;187,56;115,23;299,53
12,585;1,157;0,952;3,657;187,41;115,72;299,53
12,590;1,157;0,957;3,662;187,56;115,72;299,85
12,595;1,157;0,952;3,657;187,41;115,72;299,53
12,600;1,157;0,952;3,657;187,41;115,72;299,53
12,605;1,152;0,952;3,657;187,41;115,23;299,53
12,610;1,157;0,952;3,662;187,56;115,72;299,53
12,615;1,152;0,952;3,662;187,56;115,23;299,53
12,620;1,157;0,952;3,657;187,41;115,72;299,53
12,625;1,152;0,957;3,657;187,41;115,23;299,85
12,630;1,157;0,947;3,662;187,56;115,72;299,21
12,635;1,157;0,952;3,662;187,56;115,72;299,53
12,640;1,157;0,952;3,662;187,56;115,72;299,53
12,645;1,157;0,952;3,691;188,47;115,72;299,53
12,650;1,152;0,952;3,662;187,56;115,23;299,53
12,655;1,157;0,952;3,657;187,41;115,72;299,53
12,660;1,152;0,952;3,662;187,56;115,23;299,53
12,665;1,152;0,947;3,662;187,56;115,23;299,21
12,670;1,157;0,947;3,662;187,56;115,72;299,21
12,675;1,152;0,947;3,657;187,41;115,23;299,21
12,680;1,157;0,952;3,657;187,41;115,72;299,53
12,685;1,152;0,952;3,657;187,41;115,23;299,53
12,690;1,157;0,952;3,657;187,41;115,72;299,53
12,695;1,152;0,952;3,662;187,56;115,23;299,53
12,700;1,152;0,947;3,662;187,56;115,23;299,21
12,705;1,152;0,952;3,662;187,56;115,23;299,53
12,710;1,157;0,952;3,657;187,41;115,72;299,53
12,715;1,152;0,952;3,662;187,56;115,23;299,53
12,720;1,152;0,952;3,662;187,56;115,23;299,53
12,725;1,157;0,952;3,662;187,56;115,72;299,53
12,730;1,152;0,952;3,662;187,56;115,23;299,53
12,735;1,157;0,947;3,657;187,41;115,72;299,21
12,740;1,152;0,952;3,662;187,56;115,23;299,53
12,745;1,152;0,952;3,657;187,41;115,23;299,53
12,750;1,157;0,952;3,662;187,56;115,72;299,53
12,755;1,157;0,952;3,662;187,56;115,72;299,53
12,760;1,157;0,952;3,657;187,41;115,72;299,53
12,765;1,152;0,952;3,662;187,56;115,23;299,53
12,770;1,157;0,952;3,657;187,41;115,72;299,53
12,775;1,157;0,952;3,657;187,41;115,72;299,53
12,780;1,152;0,947;3,657;187,41;115,23;299,21
12,785;1,157;0,952;3,662;187,56;115,72;299,53
12,790;1,147;0,947;3,662;187,56;114,75;299,21
12,795;1,162;0,952;3,662;187,56;116,21;299,53
12,800;1,152;0,952;3,662;187,56;115,23;299,53
12,805;1,157;0,952;3,657;187,41;115,72;299,53
12,810;1,152;0,952;3,657;187,41;115,23;299,53
12,815;1,147;0,952;3,662;187,56;114,75;299,53
12,820;1,152;0,952;3,662;187,56;115,23;299,53
12,825;1,157;0,952;3,662;187,56;115,72;299,53
12,830;1,157;0,952;3,657;187,41;115,72;299,53
12,835;1,157;0,952;3,662;187,56;115,72;299,53
12,840;1,157;0,957;3,657;187,41;115,72;299,85
12,845;1,152;0,947;3,662;187,56;115,23;299,21
12,850;1,157;0,952;3,657;187,41;115,72;299,53
12,855;1,157;0,967;3,662;187,56;115,72;300,49
12,860;1,152;0,952;3,662;187,56;115,23;299,53
12,865;1,157;0,952;3,662;187,56;115,72;299,53
12,870;1,157;0,952;3,662;187,56;115,72;299,53
12,875;1,157;0,952;3,662;187,56;115,72;299,53
12,880;1,152;0,952;3,657;187,41;115,23;299,53
12,885;1,157;0,952;3,657;187,41;115,72;299,53
12,890;1,152;0,952;3,657;187,41;115,23;299,53
12,895;1,152;0,952;3,647;187,10;115,23;299,53
12,900;1,157;0,952;3,662;187,56;115,72;299,53
12,905;1,157;0,952;3,662;187,56;115,72;299,53
12,910;1,157;0,952;3,672;187,86;115,72;299,53
12,915;1,152;0,952;3,657;187,41;115,23;299,53
12,920;1,157;0,952;3,638;186,80;115,72;299,53
12,925;1,152;0,957;3,662;187,56;115,23;299,85
12,930;1,157;0,952;3,652;187,25;115,72;299,53
12,935;1,157;0,952;3,657;187,41;115,72;299,53
